118.817962,152.031258,118.817962,104.983327,59.408981
152.031258,185.244553,152.031258,145.113940,92.622277
118.817962,152.031258,118.817962,104.983327,59.408981
104.983327,145.113940,104.983327,98.066009,52.491663
59.408981,92.622277,59.408981,52.491663,29.704491
